2020-07-03 21:14:03.770246 | McWilliams 0.18
2020-07-03 21:14:03.771027 | EnGenius2 0.32
2020-07-03 21:14:03.775216 | EnGenius1 3.61
2020-07-03 21:14:03.779175 | DoorRouter 3.07
2020-07-03 21:14:03.786323 | JetPack 6.34
2020-07-03 21:14:08.792587 | McWilliams 0.18
2020-07-03 21:14:08.793438 | EnGenius2 0.35
2020-07-03 21:14:08.796020 | EnGenius1 1.94
2020-07-03 21:14:08.799183 | DoorRouter 2.4
2020-07-03 21:14:08.805489 | JetPack 5.41
2020-07-03 21:14:13.808687 | McWilliams 0.29
2020-07-03 21:14:13.809567 | EnGenius2 0.37
2020-07-03 21:14:13.812157 | EnGenius1 1.96
2020-07-03 21:14:13.815271 | DoorRouter 2.34
2020-07-03 21:14:13.819324 | JetPack 3.16
2020-07-03 21:14:18.825930 | McWilliams 0.34
2020-07-03 21:14:18.827867 | EnGenius2 1.2
2020-07-03 21:14:18.835168 | EnGenius1 6.51
2020-07-03 21:14:18.841043 | DoorRouter 5.03
2020-07-03 21:14:18.846562 | JetPack 4.69
2020-07-03 21:14:23.851642 | McWilliams 0.3
2020-07-03 21:14:23.852635 | EnGenius2 0.43
2020-07-03 21:14:23.855631 | EnGenius1 2.21
2020-07-03 21:14:23.858931 | DoorRouter 2.48
2020-07-03 21:14:23.863532 | JetPack 3.67
2020-07-03 21:14:28.868709 | McWilliams 0.35
2020-07-03 21:14:28.869870 | EnGenius2 0.48
2020-07-03 21:14:28.873382 | EnGenius1 2.72
2020-07-03 21:14:28.876617 | DoorRouter 2.42
2020-07-03 21:14:28.880945 | JetPack 3.6
2020-07-03 21:14:33.887270 | McWilliams 0.17
2020-07-03 21:14:33.888183 | EnGenius2 0.33
2020-07-03 21:14:33.896212 | EnGenius1 7.41
2020-07-03 21:14:33.900958 | DoorRouter 4.0
2020-07-03 21:14:33.906851 | JetPack 5.06
2020-07-03 21:14:38.913166 | McWilliams 0.18
2020-07-03 21:14:38.914027 | EnGenius2 0.31
2020-07-03 21:14:38.919162 | EnGenius1 4.44
2020-07-03 21:14:38.922823 | DoorRouter 2.82
2020-07-03 21:14:38.926833 | JetPack 3.31
2020-07-03 21:14:43.933156 | McWilliams 0.17
2020-07-03 21:14:43.933974 | EnGenius2 0.32
2020-07-03 21:14:43.946579 | EnGenius1 12.03
2020-07-03 21:14:43.950172 | DoorRouter 2.81
2020-07-03 21:14:43.955838 | JetPack 4.85
2020-07-03 21:14:48.962177 | McWilliams 0.18
2020-07-03 21:14:48.962992 | EnGenius2 0.3
2020-07-03 21:14:48.968041 | EnGenius1 4.34
2020-07-03 21:14:48.985962 | DoorRouter 17.16
2020-07-03 21:14:48.989663 | JetPack 2.98
2020-07-03 21:14:53.996008 | McWilliams 0.15
2020-07-03 21:14:53.996778 | EnGenius2 0.3
2020-07-03 21:14:54.009834 | EnGenius1 12.47
2020-07-03 21:14:54.018486 | DoorRouter 7.86
2020-07-03 21:14:54.024069 | JetPack 4.83
2020-07-03 21:14:59.030419 | McWilliams 0.15
2020-07-03 21:14:59.031232 | EnGenius2 0.32
2020-07-03 21:14:59.034154 | EnGenius1 2.25
2020-07-03 21:14:59.037277 | DoorRouter 2.35
2020-07-03 21:14:59.042111 | JetPack 4.08
2020-07-03 21:15:04.048409 | McWilliams 0.16
2020-07-03 21:15:04.049269 | EnGenius2 0.33
2020-07-03 21:15:04.052031 | EnGenius1 2.12
2020-07-03 21:15:04.055155 | DoorRouter 2.32
2020-07-03 21:15:04.060233 | JetPack 4.19
2020-07-03 21:15:09.066492 | McWilliams 0.17
2020-07-03 21:15:09.067319 | EnGenius2 0.33
2020-07-03 21:15:09.070170 | EnGenius1 2.16
2020-07-03 21:15:09.074103 | DoorRouter 3.15
2020-07-03 21:15:09.078462 | JetPack 3.66
2020-07-03 21:15:14.084775 | McWilliams 0.19
2020-07-03 21:15:14.085587 | EnGenius2 0.33
2020-07-03 21:15:14.088073 | EnGenius1 1.9
2020-07-03 21:15:14.091666 | DoorRouter 2.77
2020-07-03 21:15:14.095922 | JetPack 3.49
2020-07-03 21:15:19.102236 | McWilliams 0.18
2020-07-03 21:15:19.103014 | EnGenius2 0.3
2020-07-03 21:15:19.107442 | EnGenius1 3.78
2020-07-03 21:15:19.110536 | DoorRouter 2.33
2020-07-03 21:15:19.114633 | JetPack 3.4
2020-07-03 21:15:24.120915 | McWilliams 0.17
2020-07-03 21:15:24.121730 | EnGenius2 0.34
2020-07-03 21:15:24.126977 | EnGenius1 4.66
2020-07-03 21:15:24.131698 | DoorRouter 3.94
2020-07-03 21:15:24.135291 | JetPack 2.95
2020-07-03 21:15:29.141665 | McWilliams 0.18
2020-07-03 21:15:29.142467 | EnGenius2 0.31
2020-07-03 21:15:29.147255 | EnGenius1 4.19
2020-07-03 21:15:29.152086 | DoorRouter 3.96
2020-07-03 21:15:29.156633 | JetPack 3.78
2020-07-03 21:15:34.160588 | McWilliams 0.33
2020-07-03 21:15:34.161697 | EnGenius2 0.43
2020-07-03 21:15:34.167954 | EnGenius1 5.41
2020-07-03 21:15:34.171814 | DoorRouter 3.09
2020-07-03 21:15:34.175858 | JetPack 3.34
2020-07-03 21:15:39.182417 | McWilliams 0.32
2020-07-03 21:15:39.183490 | EnGenius2 0.39
2020-07-03 21:15:39.186902 | EnGenius1 2.68
2020-07-03 21:15:39.191746 | DoorRouter 3.93
2020-07-03 21:15:39.198919 | JetPack 6.33
2020-07-03 21:15:44.205412 | McWilliams 0.32
2020-07-03 21:15:44.206298 | EnGenius2 0.37
2020-07-03 21:15:44.211937 | EnGenius1 5.01
2020-07-03 21:15:44.219240 | DoorRouter 6.55
2020-07-03 21:15:44.226153 | JetPack 6.09
2020-07-03 21:15:49.232457 | McWilliams 0.18
2020-07-03 21:15:49.233323 | EnGenius2 0.34
2020-07-03 21:15:49.236075 | EnGenius1 2.09
2020-07-03 21:15:49.241062 | DoorRouter 4.2
2020-07-03 21:15:49.244699 | JetPack 2.87
2020-07-03 21:15:54.251130 | McWilliams 0.31
2020-07-03 21:15:54.252086 | EnGenius2 0.38
2020-07-03 21:15:54.259219 | EnGenius1 6.49
2020-07-03 21:15:54.262536 | DoorRouter 2.38
2020-07-03 21:15:54.267841 | JetPack 4.53
2020-07-03 21:15:59.274376 | McWilliams 0.34
2020-07-03 21:15:59.275363 | EnGenius2 0.39
2020-07-03 21:15:59.278790 | EnGenius1 2.66
2020-07-03 21:15:59.281969 | DoorRouter 2.36
2020-07-03 21:15:59.286151 | JetPack 3.38
2020-07-03 21:16:04.292675 | McWilliams 0.35
2020-07-03 21:16:04.293680 | EnGenius2 0.41
2020-07-03 21:16:04.300541 | EnGenius1 6.16
2020-07-03 21:16:04.304083 | DoorRouter 2.77
2020-07-03 21:16:04.310355 | JetPack 5.46
2020-07-03 21:16:09.316683 | McWilliams 0.18
2020-07-03 21:16:09.317575 | EnGenius2 0.35
2020-07-03 21:16:09.320985 | EnGenius1 2.7
2020-07-03 21:16:09.323988 | DoorRouter 2.2
2020-07-03 21:16:09.328042 | JetPack 3.25
2020-07-03 21:16:14.334474 | McWilliams 0.32
2020-07-03 21:16:14.335385 | EnGenius2 0.39
2020-07-03 21:16:14.338988 | EnGenius1 2.89
2020-07-03 21:16:14.343664 | DoorRouter 3.78
2020-07-03 21:16:14.349309 | JetPack 4.89
2020-07-03 21:16:19.355705 | McWilliams 0.3
2020-07-03 21:16:19.356616 | EnGenius2 0.39
2020-07-03 21:16:19.361519 | EnGenius1 4.26
2020-07-03 21:16:19.367799 | DoorRouter 5.49
2020-07-03 21:16:19.376482 | JetPack 7.92
2020-07-03 21:16:24.383006 | McWilliams 0.33
2020-07-03 21:16:24.384056 | EnGenius2 0.39
2020-07-03 21:16:24.389834 | EnGenius1 4.85
2020-07-03 21:16:24.393821 | DoorRouter 3.22
2020-07-03 21:16:24.399900 | JetPack 5.3
2020-07-03 21:16:29.406405 | McWilliams 0.34
2020-07-03 21:16:29.407530 | EnGenius2 0.43
2020-07-03 21:16:29.411271 | EnGenius1 2.96
2020-07-03 21:16:29.415685 | DoorRouter 3.45
2020-07-03 21:16:29.419776 | JetPack 3.29
2020-07-03 21:16:34.426106 | McWilliams 0.19
2020-07-03 21:16:34.426979 | EnGenius2 0.34
2020-07-03 21:16:34.432020 | EnGenius1 4.29
2020-07-03 21:16:34.436102 | DoorRouter 3.27
2020-07-03 21:16:34.440551 | JetPack 3.71
2020-07-03 21:16:39.446864 | McWilliams 0.19
2020-07-03 21:16:39.447699 | EnGenius2 0.33
2020-07-03 21:16:39.451738 | EnGenius1 3.41
2020-07-03 21:16:39.454915 | DoorRouter 2.36
2020-07-03 21:16:39.460022 | JetPack 4.22
2020-07-03 21:16:44.466324 | McWilliams 0.2
2020-07-03 21:16:44.467185 | EnGenius2 0.36
2020-07-03 21:16:44.470092 | EnGenius1 2.18
2020-07-03 21:16:44.473042 | DoorRouter 2.15
2020-07-03 21:16:44.476958 | JetPack 3.15
2020-07-03 21:16:49.483266 | McWilliams 0.18
2020-07-03 21:16:49.484194 | EnGenius2 0.32
2020-07-03 21:16:49.487638 | EnGenius1 2.69
2020-07-03 21:16:49.491200 | DoorRouter 2.81
2020-07-03 21:16:49.495361 | JetPack 3.39
2020-07-03 21:16:54.501679 | McWilliams 0.17
2020-07-03 21:16:54.502552 | EnGenius2 0.34
2020-07-03 21:16:54.505977 | EnGenius1 2.76
2020-07-03 21:16:54.509670 | DoorRouter 2.9
2020-07-03 21:16:54.515195 | JetPack 4.78
2020-07-03 21:16:59.521477 | McWilliams 0.18
2020-07-03 21:16:59.522314 | EnGenius2 0.33
2020-07-03 21:16:59.526202 | EnGenius1 3.26
2020-07-03 21:16:59.529241 | DoorRouter 2.25
2020-07-03 21:16:59.539154 | JetPack 9.13
2020-07-03 21:17:04.545482 | McWilliams 0.19
2020-07-03 21:17:04.546301 | EnGenius2 0.3
2020-07-03 21:17:04.551834 | EnGenius1 4.92
2020-07-03 21:17:04.556136 | DoorRouter 3.49
2020-07-03 21:17:04.559993 | JetPack 3.06
2020-07-03 21:17:09.564710 | McWilliams 0.35
2020-07-03 21:17:09.565602 | EnGenius2 0.36
2020-07-03 21:17:09.574198 | EnGenius1 7.95
2020-07-03 21:17:09.577188 | DoorRouter 2.12
2020-07-03 21:17:09.581565 | JetPack 3.54
2020-07-03 21:17:14.588109 | McWilliams 0.24
2020-07-03 21:17:14.589037 | EnGenius2 0.35
2020-07-03 21:17:14.592463 | EnGenius1 2.72
2020-07-03 21:17:14.598393 | DoorRouter 5.08
2020-07-03 21:17:14.602103 | JetPack 2.99
2020-07-03 21:17:19.608383 | McWilliams 0.19
2020-07-03 21:17:19.609198 | EnGenius2 0.32
2020-07-03 21:17:19.611969 | EnGenius1 2.15
2020-07-03 21:17:19.615314 | DoorRouter 2.55
2020-07-03 21:17:19.619248 | JetPack 3.12
2020-07-03 21:17:24.625609 | McWilliams 0.17
2020-07-03 21:17:24.626430 | EnGenius2 0.32
2020-07-03 21:17:24.629670 | EnGenius1 2.62
2020-07-03 21:17:24.636129 | DoorRouter 5.65
2020-07-03 21:17:24.639787 | JetPack 2.88
2020-07-03 21:17:29.646058 | McWilliams 0.18
2020-07-03 21:17:29.646870 | EnGenius2 0.33
2020-07-03 21:17:29.649593 | EnGenius1 2.14
2020-07-03 21:17:29.654580 | DoorRouter 4.24
2020-07-03 21:17:29.659691 | JetPack 4.43
2020-07-03 21:17:34.666010 | McWilliams 0.2
2020-07-03 21:17:34.667258 | EnGenius2 0.66
2020-07-03 21:17:34.670305 | EnGenius1 2.2
2020-07-03 21:17:34.677336 | DoorRouter 6.29
2020-07-03 21:17:34.683212 | JetPack 5.15
2020-07-03 21:17:39.689365 | McWilliams 0.26
2020-07-03 21:17:39.690284 | EnGenius2 0.36
2020-07-03 21:17:39.693192 | EnGenius1 2.22
2020-07-03 21:17:39.696066 | DoorRouter 2.08
2020-07-03 21:17:39.700143 | JetPack 3.31
2020-07-03 21:17:44.706573 | McWilliams 0.32
2020-07-03 21:17:44.707598 | EnGenius2 0.46
2020-07-03 21:17:44.711684 | EnGenius1 3.44
